"Date","Time","Text","Retweets","Replies","Potential Impressions","Link"
"2011 Nov 04 12:00:00 AM","11:19 AM","Budget 2012 Breaking News: Preckwinkle Announces Taskforce to Tackle Unincorporated Cook County Services.  Click here: http://blog.cookcountyil.gov/budget/2011/11/04/preckwinkle-announces-taskforce-to-tackle-unincorporated-cook-county-services/","0","0","1,912","http://twitter.com/ToniPreckwinkle/status/132522275156135936"
"2011 Nov 04 12:00:00 AM","1:39 PM","Listen live to the Health & Hospitals Finance Committee Meeting: http://mixlr.com/cookcountyradio/live","2","1","2,450","http://twitter.com/ToniPreckwinkle/status/132557594941329408"
"2011 Nov 07 12:00:00 AM","8:40 AM","Listen live to today's budget hearings!  Click here for the schedule: http://blog.cookcountyil.gov/budget/budget-hearings-and-meetings-schedule/ Click here to listen live: http://blog.cookcountygov.com/cook-county-radio-listen-to-board-meetings-live/","2","0","2,197","http://twitter.com/ToniPreckwinkle/status/133584703319048195"
"2011 Nov 07 12:00:00 AM","1:55 PM","Listen live to tomorrow's budget hearings! Click here for the schedule: http://blog.cookcountyil.gov/budget/budget-hearings-and-meetings-schedule/ Click here to listen live: http://blog.cookcountygov.com/cook-county-radio-listen-to-board-meetings-live/","0","0","1,912","http://twitter.com/ToniPreckwinkle/status/133663941682409472"
"2011 Nov 07 12:00:00 AM","2:02 PM","Looking for the contact information for an elected official that serves Cook County?  Click here: http://datacatalog.cookcountyil.gov/dataset/Contact-Information-Map-of-Elected-Officials-Servi/gban-4igd","2","0","2,415","http://twitter.com/ToniPreckwinkle/status/133665707304026113"
"2011 Nov 07 12:00:00 AM","7:04 PM","Heading to a Cook County Government facility?  Click here for a map complete with public transportation routes: html http://cookviewer.cookcountyil.gov/mapviewer/cookFac/cookFac2.html","0","0","1,914","http://twitter.com/ToniPreckwinkle/status/133741710521012224"
"2011 Nov 07 12:00:00 AM","8:10 PM","2012 Budget:  Looking for information on which agency is request how much money?  Click for a sortable list: http://datacatalog.cookcountyil.gov/Finance-Administration/Budget-Requests-by-Amount-Office-and-Department-Ti/rbu7-x8mh","0","0","1,914","http://twitter.com/ToniPreckwinkle/status/133758323639058433"
"2011 Nov 08 12:00:00 AM","7:16 AM","2012 Budget public hearing schedule, 11/8: Sheriff,10 am; Clerk of the Court, noon; State's Atty, 1:30 pm. Listen live: http://blog.cookcountygov.com/cook-county-radio-listen-to-board-meetings-live/","1","0","2,161","http://twitter.com/ToniPreckwinkle/status/133925931155853314"
"2011 Nov 08 12:00:00 AM","8:09 AM","2012 Budget: Listen live to Sheriff Thomas J. Dart, testifying now on his 2012 Budget request: http://mixlr.com/cookcountyradio/live","1","0","2,034","http://twitter.com/ToniPreckwinkle/status/133939223878320128"
"2011 Nov 08 12:00:00 AM","8:14 AM","RT @KansasWaugh: Thank you, @ToniPreckwinkle , for making the important points in that interview and steering us away from negative sens ...","0","0","1,916","http://twitter.com/ToniPreckwinkle/status/133940382655463425"
"2011 Nov 08 12:00:00 AM","8:26 AM","RT @jesseyneves: En route to Cicero with @ToniPreckwinkle to check out the new bi-lingual financial literacy workshops provided through  ...","0","0","1,916","http://twitter.com/ToniPreckwinkle/status/133943543881412608"
"2011 Nov 08 12:00:00 AM","9:14 AM","2012 Budget: Around 11:30, listen live to Dorothy Brown, Clerk of the Circuit Court testify at today's budget hearing: http://mixlr.com/cookcountyradio/live","0","0","1,916","http://twitter.com/ToniPreckwinkle/status/133955551171317760"
"2011 Nov 08 12:00:00 AM","11:34 AM","2012 Budget Hearings: Testifying soon--Cook County State's Attorney Anita Alvarez.  Click here to listen live: http://blog.cookcountygov.com/cook-county-radio-listen-to-board-meetings-live/","1","0","2,148","http://twitter.com/ToniPreckwinkle/status/133990763943051264"
"2011 Nov 08 12:00:00 AM","12:02 PM","Testifying now: State's Attorney Anita Alvarez.  Click here to listen live: http://blog.cookcountygov.com/cook-county-radio-listen-to-board-meetings-live/","0","0","1,917","http://twitter.com/ToniPreckwinkle/status/133997838110695424"
"2011 Nov 08 12:00:00 AM","1:39 PM","President Preckwinkle IL State President for Bank of America Tim Maloney http://t.co/VsdLIzrv","0","0","1,918","http://twitter.com/ToniPreckwinkle/status/134022345550610432"
"2011 Nov 08 12:00:00 AM","1:40 PM","http://t.co/HdnkGziA","0","0","1,918","http://twitter.com/ToniPreckwinkle/status/134022396129705984"
"2011 Nov 08 12:00:00 AM","1:47 PM","2012 Budget: Preckwinkle, Fritchey Announce Plan Eliminating Parking Fees for Jurors and Law Enforcement. Click here: http://blog.cookcountygov.com/?p=5606&preview=true","1","0","2,441","http://twitter.com/ToniPreckwinkle/status/134024311064363008"
"2011 Nov 08 12:00:00 AM","1:49 PM","President Preckwinkle announcing partnership with Bank of America on financial literacy workshops http://fb.me/1oClJITh2","0","0","2,109","http://twitter.com/ToniPreckwinkle/status/134024840066772992"
"2011 Nov 08 12:00:00 AM","1:51 PM","President Preckwinkle announces partnership with B of A on financial literacy workshops: http://www.youtube.com/watch?v=W0Sm_TK2YTc&feature=share via @youtube","0","0","2,109","http://twitter.com/ToniPreckwinkle/status/134025193319436289"
"2011 Nov 08 12:00:00 AM","1:54 PM","Preckwinkle, Fritchey Announce Solution to Eliminate Parking Fees for Jurors and Law Enforcement http://blog.cookcountygov.com/2011/11/08/preckwinkle-fritchey-announce-solution-to-eliminate-parking-fees-for-jurors-and-law-enforcement/","2","0","4,199","http://twitter.com/ToniPreckwinkle/status/134026066820993024"
"2011 Nov 08 12:00:00 AM","7:01 PM","Friday is Veterans Day.  Most Cook County Government offices will be closed.  Details to come.","0","0","1,918","http://twitter.com/ToniPreckwinkle/status/134103221177290752"
"2011 Nov 08 12:00:00 AM","8:19 PM","Remember, this Friday is Veterans Day.  Most Cook County Government offices will be closed.  More to come.","2","1","2,145","http://twitter.com/ToniPreckwinkle/status/134122875501297664"
"2011 Nov 08 12:00:00 AM","9:49 PM","Friday, 11/11 is Veterans Day.  To commemorate, most Cook County Government offices will be closed.","1","0","3,837","http://twitter.com/ToniPreckwinkle/status/134145516090044416"
"2011 Nov 09 12:00:00 AM","6:54 AM","2012 Budget Hearings: Today's lineup 10:00-Cook County Hospitals; 2:00-Human Resources; 3:00-County Clerk. Listen live: http://blog.cookcountygov.com/cook-county-radio-listen-to-board-meetings-live/","0","0","1,920","http://twitter.com/ToniPreckwinkle/status/134282614860296192"
"2011 Nov 09 12:00:00 AM","7:29 AM","2012 Budget Hearings start in 30 minutes.  First up: Cook County Health & Hospitals System.  Click here to listen live: http://blog.cookcountygov.com/cook-county-radio-listen-to-board-meetings-live/","2","0","2,550","http://twitter.com/ToniPreckwinkle/status/134291450115538945"
"2011 Nov 20 12:00:00 AM","1:05 PM","A look back at the week in Cook County Government.  Click here for the news you missed: http://www.twylah.com/ToniPreckwinkle","0","0","1,983","http://twitter.com/ToniPreckwinkle/status/138362277006016512"
"2011 Nov 09 12:00:00 AM","8:51 AM","2012 Budget Hearings: Cook County Health & Hospitals System is answering budget questions now.  Listen live: http://blog.cookcountygov.com/cook-county-radio-listen-to-board-meetings-live/","1","0","2,580","http://twitter.com/ToniPreckwinkle/status/134312279196966912"
"2011 Nov 09 12:00:00 AM","9:04 AM","http://blog.cookcountygov.com/2011/11/09/preckwinkle-stands-with-medical-leaders-urging-approval-of-alcohol-tobacco-taxes/","0","0","1,922","http://twitter.com/ToniPreckwinkle/status/134315384131170304"
"2011 Nov 09 12:00:00 AM","10:57 AM","2012 Budget: Preckwinkle Stands with Medical Leaders Urging Approval of Alcohol, Tobacco Taxes.  Click here for more: http://blog.cookcountyil.gov/budget/2011/11/09/preckwinkle-stands-with-medical-leaders-urging-approval-of-alcohol-tobacco-taxes/","1","0","2,087","http://twitter.com/ToniPreckwinkle/status/134343788427612161"
"2011 Nov 09 12:00:00 AM","1:06 PM","We're back up!  Click here to listen live to the Bureau of Human Resources' Budget testimony: http://blog.cookcountygov.com/cook-county-radio-listen-to-board-meetings-live/","0","0","1,922","http://twitter.com/ToniPreckwinkle/status/134376231868174336"
"2011 Nov 09 12:00:00 AM","1:40 PM","2012 Budget Hearings: Up now, Cook County Clerk David Orr.  Listen live: http://blog.cookcountygov.com/cook-county-radio-listen-to-board-meetings-live/","1","0","2,551","http://twitter.com/ToniPreckwinkle/status/134384880934076417"
"2011 Nov 09 12:00:00 AM","2:07 PM","RT @orkilmer: @tonipreckwinkle budget gives everyone tax relief, but she put a priority on the $ of baby formula over the $ of booze htt ...","0","0","1,922","http://twitter.com/ToniPreckwinkle/status/134391639216099329"
"2011 Nov 10 12:00:00 AM","7:05 AM","2012 Budget Hearings: Today's Lineup--10 am-JTDC;11 am-Chief Judge 
1 pm-Treasurer;1:30 pm-Public Defender.Listen live: http://blog.cookcountygov.com/cook-county-radio-listen-to-board-meetings-live/","1","0","2,090","http://twitter.com/ToniPreckwinkle/status/134647822422249472"
"2011 Nov 10 12:00:00 AM","8:35 AM","2012 Budget hearings for 11/10. Technical difficulties with the live broadcast.  Will let you know when stream is back online.","0","0","1,926","http://twitter.com/ToniPreckwinkle/status/134670433889943554"
"2011 Nov 10 12:00:00 AM","9:29 AM","We're back up broadcasting the 2012 budget hearings.  Testifying now is the JTDC.  Click here to listen live: http://blog.cookcountygov.com/cook-county-radio-listen-to-board-meetings-live/","0","0","1,926","http://twitter.com/ToniPreckwinkle/status/134684198089924608"
"2011 Nov 10 12:00:00 AM","9:46 AM","2012 Budget: Preckwinkle Stands with Medical Leaders Urging Approval of Alcohol & Tobacco Taxes.  Click here: http://youtu.be/7GqqD02_cxY","1","0","2,076","http://twitter.com/ToniPreckwinkle/status/134688402305073153"
"2011 Nov 10 12:00:00 AM","9:46 AM","Preckwinkle Stands with Medical Leaders Urging Approval of Alcohol, Tobacco Taxes http://fb.me/QjgM19hF","0","0","1,926","http://twitter.com/ToniPreckwinkle/status/134688501198356480"
"2011 Nov 10 12:00:00 AM","9:52 AM","2012 Budget Hearings:  Juvenile Temporary Detention Center is still testifying.  Click here to listen live: http://blog.cookcountygov.com/cook-county-radio-listen-to-board-meetings-live/","0","0","1,926","http://twitter.com/ToniPreckwinkle/status/134689862367453186"
"2011 Nov 10 12:00:00 AM","9:53 AM","RT @followkurt: @ToniPreckwinkle â..everybody will get a tax break, But...there should be a bigger tax break on toothpaste and baby form ...","0","1","1,926","http://twitter.com/ToniPreckwinkle/status/134690156312670208"
"2011 Nov 10 12:00:00 AM","9:53 AM","RT @followkurt: Pass Preckwinkle's (@tonipreckwinkle) budget http://www.chicagotribune.com/news/opinion/letters/chi-111109schnakenberg_briefs,0,6094126.story #cookcounty","0","0","1,926","http://twitter.com/ToniPreckwinkle/status/134690171206643712"
"2011 Nov 10 12:00:00 AM","11:08 AM","2012 Budget Hearings will be back at 1:45 pm, with testimony from the Chief Judge, Treasurer, & Public Defender. Click: http://blog.cookcountygov.com/cook-county-radio-listen-to-board-meetings-live/","0","0","1,926","http://twitter.com/ToniPreckwinkle/status/134709134695215105"
"2011 Nov 10 12:00:00 AM","11:09 AM","2012 Budget: ""Pass Preckwinkle's Budget"", a letter from a local small business owner.  Click here to read: http://blog.cookcountyil.gov/budget/2011/11/10/pass-preckwinkles-budget/","0","0","1,926","http://twitter.com/ToniPreckwinkle/status/134709199178448897"
"2011 Nov 10 12:00:00 AM","11:49 AM","2012 Budget Hearings: Starting soon. Click here to listen live: http://blog.cookcountygov.com/cook-county-radio-listen-to-board-meetings-live/","0","0","2,147","http://twitter.com/ToniPreckwinkle/status/134719271849836544"
"2011 Nov 10 12:00:00 AM","11:58 AM","2012 Budget Heaings, getting underway now.  First up, Judge Timothy Evans, Chief Judge.  Listen live: http://blog.cookcountygov.com/cook-county-radio-listen-to-board-meetings-live/","1","0","2,429","http://twitter.com/ToniPreckwinkle/status/134721664733806592"
"2011 Nov 10 12:00:00 AM","2:23 PM","We're back up. Click here to listen live: http://blog.cookcountygov.com/cook-county-radio-listen-to-board-meetings-live/","0","0","1,924","http://twitter.com/ToniPreckwinkle/status/134758051608657920"
"2011 Nov 11 12:00:00 AM","2:24 AM","We're back up. Click here to listen live: http://blog.cookcountygov.com/cook-county-radio-listen-to-board-meetings-live/","0","0","1,927","http://twitter.com/ToniPreckwinkle/status/134939463221641216"
"2011 Nov 14 12:00:00 AM","12:15 PM","Live in Country Club Hills? Commissioner Larry Rogers, Jr. is holding a property tax appeal forum tonight: http://blog.cookcountygov.com/2011/11/14/commissioner-larry-rogers-jr-holds-crucial-property-tax-appeal-forums-with-fellow-esteemed-bremen-township-elected-officials/","1","0","3,523","http://twitter.com/ToniPreckwinkle/status/136175333257916416"
"2011 Nov 14 12:00:00 AM","12:17 PM","Country Club Hills, lower your property taxes the right way. Attend a tax appeal seminar tonight. Click here: http://blog.cookcountygov.com/2011/11/14/commissioner-larry-rogers-jr-holds-crucial-property-tax-appeal-forums-with-fellow-esteemed-bremen-township-elected-officials/","1","0","1,992","http://twitter.com/ToniPreckwinkle/status/136175963322073088"
"2011 Nov 14 12:00:00 AM","12:19 PM","Live in Oak Forest? lower your property taxes the right way. Attend a tax appeal seminar tonight. Click here: https://www.google.com/calendar/render?eid=ZGptcXNnOGc2OGlvYjJwNzI2Yzg5dmxwcHMgaTJqZTBzOTkybDcwZWEzcWF1NDFpbWVxMDhAZw&ctz=America/Chicago&pli=1&sf=true&output=xml","0","0","1,945","http://twitter.com/ToniPreckwinkle/status/136176569893916672"
"2011 Nov 14 12:00:00 AM","12:21 PM","Attention Oak Forest residents.  A property tax appeal seminar is scheduled for tonight.  Click here for details: https://www.google.com/calendar/render?eid=ZGptcXNnOGc2OGlvYjJwNzI2Yzg5dmxwcHMgaTJqZTBzOTkybDcwZWEzcWF1NDFpbWVxMDhAZw&ctz=America/Chicago&pli=1&sf=true&output=xml","0","0","1,945","http://twitter.com/ToniPreckwinkle/status/136177038632562688"
"2011 Nov 15 12:00:00 AM","7:04 AM","Preckwinkle's budget on track for easy approval http://fb.me/1fyaPzu9c","1","0","4,001","http://twitter.com/ToniPreckwinkle/status/136459578505297920"
"2011 Dec 06 12:00:00 AM","1:06 PM","Toni at the City Club of Chicago, 4 of 5 http://fb.me/tc7HzsB2","0","0","2,061","http://twitter.com/ToniPreckwinkle/status/144160859520905216"
"2011 Nov 15 12:00:00 AM","8:10 AM","Listen to today's Cook County Board Meeting live!  Click here: http://blog.cookcountygov.com/listen-to-todays-cook-county-board-meeting-live/","1","0","2,423","http://twitter.com/ToniPreckwinkle/status/136476183910023170"
"2011 Nov 15 12:00:00 AM","8:21 AM","The meeting of the Cook County Board of Commissioners has come to order.  Click here to listen live: http://blog.cookcountygov.com/listen-to-todays-cook-county-board-meeting-live/","1","0","2,074","http://twitter.com/ToniPreckwinkle/status/136478921377054720"
"2011 Nov 15 12:00:00 AM","10:08 AM","2012 Budget: ""Preckwinkleâs budget on track for easy approval"" Read why at the link:  http://blog.cookcountyil.gov/budget/2011/11/15/preckwinkles-budget-on-track-for-easy-approval/","0","0","1,950","http://twitter.com/ToniPreckwinkle/status/136505795356524545"
"2011 Nov 15 12:00:00 AM","11:32 AM","Today, 7 Commissioners and myself announced reforms that will make Cook County stronger & more accountable: Click here: http://blog.cookcountygov.com/2011/11/15/preckwinkle-stands-with-county-commissioners-to-launch-bold-county-wide-reforms/","5","0","7,544","http://twitter.com/ToniPreckwinkle/status/136527123711143936"
"2011 Nov 15 12:00:00 AM","12:30 PM","RT @charlesthomas7: @ToniPreckwinkle, Cook Bd members tout consolidations, new efficiencies to save taxpayer $. http://yfrog.com/kgv2puzj","0","0","1,953","http://twitter.com/ToniPreckwinkle/status/136541700079366144"
